source_dataset,file_id,path_type,relative_path,exists
G1020,image_3067,mask,data/processed/standardized_masks/g1020/image_3067.png,True
G1020,image_3076,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3076.jpg,True
G1020,image_3076,mask,data/processed/standardized_masks/g1020/image_3076.png,True
G1020,image_3080,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3080.jpg,True
G1020,image_3080,mask,data/processed/standardized_masks/g1020/image_3080.png,True
G1020,image_3081,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3081.jpg,True
G1020,image_3081,mask,data/processed/standardized_masks/g1020/image_3081.png,True
G1020,image_3082,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3082.jpg,True
G1020,image_3082,mask,data/processed/standardized_masks/g1020/image_3082.png,True
G1020,image_3084,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3084.jpg,True
G1020,image_3084,mask,data/processed/standardized_masks/g1020/image_3084.png,True
G1020,image_3085,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3085.jpg,True
G1020,image_3085,mask,data/processed/standardized_masks/g1020/image_3085.png,True
G1020,image_3090,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3090.jpg,True
G1020,image_3090,mask,data/processed/standardized_masks/g1020/image_3090.png,True
G1020,image_3091,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3091.jpg,True
G1020,image_3091,mask,data/processed/standardized_masks/g1020/image_3091.png,True
G1020,image_31,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_31.jpg,True
G1020,image_31,mask,data/processed/standardized_masks/g1020/image_31.png,True
G1020,image_3116,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3116.jpg,True
G1020,image_3116,mask,data/processed/standardized_masks/g1020/image_3116.png,True
G1020,image_3117,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3117.jpg,True
G1020,image_3117,mask,data/processed/standardized_masks/g1020/image_3117.png,True
G1020,image_3120,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3120.jpg,True
G1020,image_3120,mask,data/processed/standardized_masks/g1020/image_3120.png,True
G1020,image_3121,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3121.jpg,True
G1020,image_3121,mask,data/processed/standardized_masks/g1020/image_3121.png,True
G1020,image_3122,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3122.jpg,True
G1020,image_3122,mask,data/processed/standardized_masks/g1020/image_3122.png,True
G1020,image_3123,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3123.jpg,True
G1020,image_3123,mask,data/processed/standardized_masks/g1020/image_3123.png,True
G1020,image_3124,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3124.jpg,True
G1020,image_3124,mask,data/processed/standardized_masks/g1020/image_3124.png,True
G1020,image_3129,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3129.jpg,True
G1020,image_3129,mask,data/processed/standardized_masks/g1020/image_3129.png,True
G1020,image_3130,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3130.jpg,True
G1020,image_3130,mask,data/processed/standardized_masks/g1020/image_3130.png,True
G1020,image_3131,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3131.jpg,True
G1020,image_3131,mask,data/processed/standardized_masks/g1020/image_3131.png,True
G1020,image_3132,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3132.jpg,True
G1020,image_3132,mask,data/processed/standardized_masks/g1020/image_3132.png,True
G1020,image_3137,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3137.jpg,True
G1020,image_3137,mask,data/processed/standardized_masks/g1020/image_3137.png,True
G1020,image_3138,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3138.jpg,True
G1020,image_3138,mask,data/processed/standardized_masks/g1020/image_3138.png,True
G1020,image_3143,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3143.jpg,True
G1020,image_3143,mask,data/processed/standardized_masks/g1020/image_3143.png,True
G1020,image_3144,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3144.jpg,True
G1020,image_3144,mask,data/processed/standardized_masks/g1020/image_3144.png,True
G1020,image_315,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_315.jpg,True
G1020,image_315,mask,data/processed/standardized_masks/g1020/image_315.png,True
G1020,image_3159,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3159.jpg,True
G1020,image_3159,mask,data/processed/standardized_masks/g1020/image_3159.png,True
G1020,image_316,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_316.jpg,True
G1020,image_316,mask,data/processed/standardized_masks/g1020/image_316.png,True
G1020,image_3160,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3160.jpg,True
G1020,image_3160,mask,data/processed/standardized_masks/g1020/image_3160.png,True
G1020,image_3163,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3163.jpg,True
G1020,image_3163,mask,data/processed/standardized_masks/g1020/image_3163.png,True
G1020,image_3164,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3164.jpg,True
G1020,image_3164,mask,data/processed/standardized_masks/g1020/image_3164.png,True
G1020,image_3165,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3165.jpg,True
G1020,image_3165,mask,data/processed/standardized_masks/g1020/image_3165.png,True
G1020,image_3166,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3166.jpg,True
G1020,image_3166,mask,data/processed/standardized_masks/g1020/image_3166.png,True
G1020,image_3167,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3167.jpg,True
G1020,image_3167,mask,data/processed/standardized_masks/g1020/image_3167.png,True
G1020,image_3168,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3168.jpg,True
G1020,image_3168,mask,data/processed/standardized_masks/g1020/image_3168.png,True
G1020,image_3169,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3169.jpg,True
G1020,image_3169,mask,data/processed/standardized_masks/g1020/image_3169.png,True
G1020,image_3170,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3170.jpg,True
G1020,image_3170,mask,data/processed/standardized_masks/g1020/image_3170.png,True
G1020,image_3182,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3182.jpg,True
G1020,image_3182,mask,data/processed/standardized_masks/g1020/image_3182.png,True
G1020,image_3183,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3183.jpg,True
G1020,image_3183,mask,data/processed/standardized_masks/g1020/image_3183.png,True
G1020,image_3184,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3184.jpg,True
G1020,image_3184,mask,data/processed/standardized_masks/g1020/image_3184.png,True
G1020,image_3185,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3185.jpg,True
G1020,image_3185,mask,data/processed/standardized_masks/g1020/image_3185.png,True
G1020,image_3198,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3198.jpg,True
G1020,image_3198,mask,data/processed/standardized_masks/g1020/image_3198.png,True
G1020,image_3199,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3199.jpg,True
G1020,image_3199,mask,data/processed/standardized_masks/g1020/image_3199.png,True
G1020,image_32,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_32.jpg,True
G1020,image_32,mask,data/processed/standardized_masks/g1020/image_32.png,True
G1020,image_3201,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3201.jpg,True
G1020,image_3201,mask,data/processed/standardized_masks/g1020/image_3201.png,True
G1020,image_3202,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_3202.jpg,True
G1020,image_3202,mask,data/processed/standardized_masks/g1020/image_3202.png,True
G1020,image_327,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_327.jpg,True
G1020,image_327,mask,data/processed/standardized_masks/g1020/image_327.png,True
G1020,image_328,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_328.jpg,True
G1020,image_328,mask,data/processed/standardized_masks/g1020/image_328.png,True
G1020,image_334,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_334.jpg,True
G1020,image_334,mask,data/processed/standardized_masks/g1020/image_334.png,True
G1020,image_335,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_335.jpg,True
G1020,image_335,mask,data/processed/standardized_masks/g1020/image_335.png,True
G1020,image_336,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_336.jpg,True
G1020,image_336,mask,data/processed/standardized_masks/g1020/image_336.png,True
G1020,image_337,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_337.jpg,True
G1020,image_337,mask,data/processed/standardized_masks/g1020/image_337.png,True
G1020,image_338,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_338.jpg,True
G1020,image_338,mask,data/processed/standardized_masks/g1020/image_338.png,True
G1020,image_339,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_339.jpg,True
G1020,image_339,mask,data/processed/standardized_masks/g1020/image_339.png,True
G1020,image_353,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_353.jpg,True
G1020,image_353,mask,data/processed/standardized_masks/g1020/image_353.png,True
G1020,image_354,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_354.jpg,True
G1020,image_354,mask,data/processed/standardized_masks/g1020/image_354.png,True
G1020,image_356,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_356.jpg,True
G1020,image_356,mask,data/processed/standardized_masks/g1020/image_356.png,True
G1020,image_360,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_360.jpg,True
G1020,image_360,mask,data/processed/standardized_masks/g1020/image_360.png,True
G1020,image_361,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_361.jpg,True
G1020,image_361,mask,data/processed/standardized_masks/g1020/image_361.png,True
G1020,image_363,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_363.jpg,True
G1020,image_363,mask,data/processed/standardized_masks/g1020/image_363.png,True
G1020,image_366,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_366.jpg,True
G1020,image_366,mask,data/processed/standardized_masks/g1020/image_366.png,True
G1020,image_367,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_367.jpg,True
G1020,image_367,mask,data/processed/standardized_masks/g1020/image_367.png,True
G1020,image_372,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_372.jpg,True
G1020,image_372,mask,data/processed/standardized_masks/g1020/image_372.png,True
G1020,image_373,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_373.jpg,True
G1020,image_373,mask,data/processed/standardized_masks/g1020/image_373.png,True
G1020,image_384,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_384.jpg,True
G1020,image_384,mask,data/processed/standardized_masks/g1020/image_384.png,True
G1020,image_385,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_385.jpg,True
G1020,image_385,mask,data/processed/standardized_masks/g1020/image_385.png,True
G1020,image_386,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_386.jpg,True
G1020,image_386,mask,data/processed/standardized_masks/g1020/image_386.png,True
G1020,image_387,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_387.jpg,True
G1020,image_387,mask,data/processed/standardized_masks/g1020/image_387.png,True
G1020,image_4,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_4.jpg,True
G1020,image_4,mask,data/processed/standardized_masks/g1020/image_4.png,True
G1020,image_420,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_420.jpg,True
G1020,image_420,mask,data/processed/standardized_masks/g1020/image_420.png,True
G1020,image_421,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_421.jpg,True
G1020,image_421,mask,data/processed/standardized_masks/g1020/image_421.png,True
G1020,image_436,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_436.jpg,True
G1020,image_436,mask,data/processed/standardized_masks/g1020/image_436.png,True
G1020,image_437,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_437.jpg,True
G1020,image_437,mask,data/processed/standardized_masks/g1020/image_437.png,True
G1020,image_444,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_444.jpg,True
G1020,image_444,mask,data/processed/standardized_masks/g1020/image_444.png,True
G1020,image_445,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_445.jpg,True
G1020,image_445,mask,data/processed/standardized_masks/g1020/image_445.png,True
G1020,image_446,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_446.jpg,True
G1020,image_446,mask,data/processed/standardized_masks/g1020/image_446.png,True
G1020,image_453,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_453.jpg,True
G1020,image_453,mask,data/processed/standardized_masks/g1020/image_453.png,True
G1020,image_454,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_454.jpg,True
G1020,image_454,mask,data/processed/standardized_masks/g1020/image_454.png,True
G1020,image_457,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_457.jpg,True
G1020,image_457,mask,data/processed/standardized_masks/g1020/image_457.png,True
G1020,image_458,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_458.jpg,True
G1020,image_458,mask,data/processed/standardized_masks/g1020/image_458.png,True
G1020,image_459,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_459.jpg,True
G1020,image_459,mask,data/processed/standardized_masks/g1020/image_459.png,True
G1020,image_46,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_46.jpg,True
G1020,image_46,mask,data/processed/standardized_masks/g1020/image_46.png,True
G1020,image_460,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_460.jpg,True
G1020,image_460,mask,data/processed/standardized_masks/g1020/image_460.png,True
G1020,image_467,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_467.jpg,True
G1020,image_467,mask,data/processed/standardized_masks/g1020/image_467.png,True
G1020,image_468,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_468.jpg,True
G1020,image_468,mask,data/processed/standardized_masks/g1020/image_468.png,True
G1020,image_469,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_469.jpg,True
G1020,image_469,mask,data/processed/standardized_masks/g1020/image_469.png,True
G1020,image_47,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_47.jpg,True
G1020,image_47,mask,data/processed/standardized_masks/g1020/image_47.png,True
G1020,image_470,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_470.jpg,True
G1020,image_470,mask,data/processed/standardized_masks/g1020/image_470.png,True
G1020,image_48,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_48.jpg,True
G1020,image_48,mask,data/processed/standardized_masks/g1020/image_48.png,True
G1020,image_482,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_482.jpg,True
G1020,image_482,mask,data/processed/standardized_masks/g1020/image_482.png,True
G1020,image_483,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_483.jpg,True
G1020,image_483,mask,data/processed/standardized_masks/g1020/image_483.png,True
G1020,image_484,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_484.jpg,True
G1020,image_484,mask,data/processed/standardized_masks/g1020/image_484.png,True
G1020,image_485,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_485.jpg,True
G1020,image_485,mask,data/processed/standardized_masks/g1020/image_485.png,True
G1020,image_486,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_486.jpg,True
G1020,image_486,mask,data/processed/standardized_masks/g1020/image_486.png,True
G1020,image_487,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_487.jpg,True
G1020,image_487,mask,data/processed/standardized_masks/g1020/image_487.png,True
G1020,image_488,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_488.jpg,True
G1020,image_488,mask,data/processed/standardized_masks/g1020/image_488.png,True
G1020,image_489,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_489.jpg,True
G1020,image_489,mask,data/processed/standardized_masks/g1020/image_489.png,True
G1020,image_49,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_49.jpg,True
G1020,image_49,mask,data/processed/standardized_masks/g1020/image_49.png,True
G1020,image_490,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_490.jpg,True
G1020,image_490,mask,data/processed/standardized_masks/g1020/image_490.png,True
G1020,image_491,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_491.jpg,True
G1020,image_491,mask,data/processed/standardized_masks/g1020/image_491.png,True
G1020,image_492,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_492.jpg,True
G1020,image_492,mask,data/processed/standardized_masks/g1020/image_492.png,True
G1020,image_493,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_493.jpg,True
G1020,image_493,mask,data/processed/standardized_masks/g1020/image_493.png,True
G1020,image_494,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_494.jpg,True
G1020,image_494,mask,data/processed/standardized_masks/g1020/image_494.png,True
G1020,image_496,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_496.jpg,True
G1020,image_496,mask,data/processed/standardized_masks/g1020/image_496.png,True
G1020,image_498,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_498.jpg,True
G1020,image_498,mask,data/processed/standardized_masks/g1020/image_498.png,True
G1020,image_5,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_5.jpg,True
G1020,image_5,mask,data/processed/standardized_masks/g1020/image_5.png,True
G1020,image_50,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_50.jpg,True
G1020,image_50,mask,data/processed/standardized_masks/g1020/image_50.png,True
G1020,image_505,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_505.jpg,True
G1020,image_505,mask,data/processed/standardized_masks/g1020/image_505.png,True
G1020,image_512,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_512.jpg,True
G1020,image_512,mask,data/processed/standardized_masks/g1020/image_512.png,True
G1020,image_513,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_513.jpg,True
G1020,image_513,mask,data/processed/standardized_masks/g1020/image_513.png,True
G1020,image_518,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_518.jpg,True
G1020,image_518,mask,data/processed/standardized_masks/g1020/image_518.png,True
G1020,image_519,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_519.jpg,True
G1020,image_519,mask,data/processed/standardized_masks/g1020/image_519.png,True
G1020,image_526,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_526.jpg,True
G1020,image_526,mask,data/processed/standardized_masks/g1020/image_526.png,True
G1020,image_527,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_527.jpg,True
G1020,image_527,mask,data/processed/standardized_masks/g1020/image_527.png,True
G1020,image_53,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_53.jpg,True
G1020,image_53,mask,data/processed/standardized_masks/g1020/image_53.png,True
G1020,image_532,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_532.jpg,True
G1020,image_532,mask,data/processed/standardized_masks/g1020/image_532.png,True
G1020,image_533,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_533.jpg,True
G1020,image_533,mask,data/processed/standardized_masks/g1020/image_533.png,True
G1020,image_534,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_534.jpg,True
G1020,image_534,mask,data/processed/standardized_masks/g1020/image_534.png,True
G1020,image_535,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_535.jpg,True
G1020,image_535,mask,data/processed/standardized_masks/g1020/image_535.png,True
G1020,image_536,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_536.jpg,True
G1020,image_536,mask,data/processed/standardized_masks/g1020/image_536.png,True
G1020,image_537,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_537.jpg,True
G1020,image_537,mask,data/processed/standardized_masks/g1020/image_537.png,True
G1020,image_54,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_54.jpg,True
G1020,image_54,mask,data/processed/standardized_masks/g1020/image_54.png,True
G1020,image_542,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_542.jpg,True
G1020,image_542,mask,data/processed/standardized_masks/g1020/image_542.png,True
G1020,image_543,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_543.jpg,True
G1020,image_543,mask,data/processed/standardized_masks/g1020/image_543.png,True
G1020,image_545,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_545.jpg,True
G1020,image_545,mask,data/processed/standardized_masks/g1020/image_545.png,True
G1020,image_55,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_55.jpg,True
G1020,image_55,mask,data/processed/standardized_masks/g1020/image_55.png,True
G1020,image_550,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_550.jpg,True
G1020,image_550,mask,data/processed/standardized_masks/g1020/image_550.png,True
G1020,image_551,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_551.jpg,True
G1020,image_551,mask,data/processed/standardized_masks/g1020/image_551.png,True
G1020,image_56,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_56.jpg,True
G1020,image_56,mask,data/processed/standardized_masks/g1020/image_56.png,True
G1020,image_560,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_560.jpg,True
G1020,image_560,mask,data/processed/standardized_masks/g1020/image_560.png,True
G1020,image_561,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_561.jpg,True
G1020,image_561,mask,data/processed/standardized_masks/g1020/image_561.png,True
G1020,image_562,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_562.jpg,True
G1020,image_562,mask,data/processed/standardized_masks/g1020/image_562.png,True
G1020,image_563,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_563.jpg,True
G1020,image_563,mask,data/processed/standardized_masks/g1020/image_563.png,True
G1020,image_566,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_566.jpg,True
G1020,image_566,mask,data/processed/standardized_masks/g1020/image_566.png,True
G1020,image_567,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_567.jpg,True
G1020,image_567,mask,data/processed/standardized_masks/g1020/image_567.png,True
G1020,image_570,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_570.jpg,True
G1020,image_570,mask,data/processed/standardized_masks/g1020/image_570.png,True
G1020,image_571,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_571.jpg,True
G1020,image_571,mask,data/processed/standardized_masks/g1020/image_571.png,True
G1020,image_580,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_580.jpg,True
G1020,image_580,mask,data/processed/standardized_masks/g1020/image_580.png,True
G1020,image_581,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_581.jpg,True
G1020,image_581,mask,data/processed/standardized_masks/g1020/image_581.png,True
G1020,image_583,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_583.jpg,True
G1020,image_583,mask,data/processed/standardized_masks/g1020/image_583.png,True
G1020,image_584,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_584.jpg,True
G1020,image_584,mask,data/processed/standardized_masks/g1020/image_584.png,True
G1020,image_585,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_585.jpg,True
G1020,image_585,mask,data/processed/standardized_masks/g1020/image_585.png,True
G1020,image_595,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_595.jpg,True
G1020,image_595,mask,data/processed/standardized_masks/g1020/image_595.png,True
G1020,image_596,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_596.jpg,True
G1020,image_596,mask,data/processed/standardized_masks/g1020/image_596.png,True
G1020,image_597,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_597.jpg,True
G1020,image_597,mask,data/processed/standardized_masks/g1020/image_597.png,True
G1020,image_598,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_598.jpg,True
G1020,image_598,mask,data/processed/standardized_masks/g1020/image_598.png,True
G1020,image_599,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_599.jpg,True
G1020,image_599,mask,data/processed/standardized_masks/g1020/image_599.png,True
G1020,image_6,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_6.jpg,True
G1020,image_6,mask,data/processed/standardized_masks/g1020/image_6.png,True
G1020,image_600,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_600.jpg,True
G1020,image_600,mask,data/processed/standardized_masks/g1020/image_600.png,True
G1020,image_601,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_601.jpg,True
G1020,image_601,mask,data/processed/standardized_masks/g1020/image_601.png,True
G1020,image_602,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_602.jpg,True
G1020,image_602,mask,data/processed/standardized_masks/g1020/image_602.png,True
G1020,image_607,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_607.jpg,True
G1020,image_607,mask,data/processed/standardized_masks/g1020/image_607.png,True
G1020,image_608,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_608.jpg,True
G1020,image_608,mask,data/processed/standardized_masks/g1020/image_608.png,True
G1020,image_609,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_609.jpg,True
G1020,image_609,mask,data/processed/standardized_masks/g1020/image_609.png,True
G1020,image_610,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_610.jpg,True
G1020,image_610,mask,data/processed/standardized_masks/g1020/image_610.png,True
G1020,image_613,image,data/external/kaggle/glaucoma_fundus_imaging_bundle/G1020/Images/image_613.jpg,True
